k141_74553_89/23-349,k141_74553_89,360,145.7,9.5e-42,0.0,327,145.4,3.9e-45,1.2e-41,0.0,workflow/out/bsh_hmmer/C7_1_contigs.domtblout
k141_78429_63/21-346,k141_78429_63,358,145.2,1.4e-41,0.0,326,144.8,5.7e-45,1.7e-41,0.0,workflow/out/bsh_hmmer/C7_1_contigs.domtblout
k141_10506_1/27-297,k141_10506_1,313,143.1,5.7e-41,0.0,271,142.8,2.3e-44,7e-41,0.0,workflow/out/bsh_hmmer/C7_1_contigs.domtblout
k141_14064_14/4-273,k141_14064_14,287,128.2,2e-36,0.0,270,128.0,7.8e-40,2.3e-36,0.0,workflow/out/bsh_hmmer/C7_1_contigs.domtblout
k141_97051_1/22-343,k141_97051_1,358,127.7,2.9e-36,0.0,322,127.4,1.1e-39,3.4e-36,0.0,workflow/out/bsh_hmmer/C7_1_contigs.domtblout
k141_110384_13/1-37,k141_110384_13,38,67.4,6.3e-18,0.8,37,67.3,2.2e-21,6.7e-18,0.8,workflow/out/bsh_hmmer/C7_1_contigs.domtblout
k141_24073_16/27-212,k141_24073_16,353,58.7,2.8e-15,0.0,186,41.4,1.7e-13,5.1e-10,0.0,workflow/out/bsh_hmmer/C7_1_contigs.domtblout
k141_24073_16/206-318,k141_24073_16,353,58.7,2.8e-15,0.0,113,18.8,1.3e-06,0.004,0.0,workflow/out/bsh_hmmer/C7_1_contigs.domtblout
k141_5685_34/27-212,k141_5685_34,353,55.1,3.6e-14,0.0,186,38.4,1.4e-12,4.1e-09,0.0,workflow/out/bsh_hmmer/C7_1_contigs.domtblout
k141_5685_34/206-318,k141_5685_34,353,55.1,3.6e-14,0.0,113,18.3,1.8e-06,0.0055,0.0,workflow/out/bsh_hmmer/C7_1_contigs.domtblout
k141_30736_2/27-212,k141_30736_2,353,54.9,4e-14,0.0,186,39.4,7.2e-13,2.1e-09,0.0,workflow/out/bsh_hmmer/C7_1_contigs.domtblout
k141_30736_2/207-318,k141_30736_2,353,54.9,4e-14,0.0,112,16.8,5.4e-06,0.016,0.0,workflow/out/bsh_hmmer/C7_1_contigs.domtblout
k141_18698_25/25-205,k141_18698_25,351,53.9,8.1e-14,0.0,181,35.3,1.2e-11,3.7e-08,0.0,workflow/out/bsh_hmmer/C7_1_contigs.domtblout
k141_18698_25/200-311,k141_18698_25,351,53.9,8.1e-14,0.0,112,21.7,1.7e-07,0.0005,0.0,workflow/out/bsh_hmmer/C7_1_contigs.domtblout
k141_46822_2/26-212,k141_46822_2,353,50.7,7.5e-13,0.0,187,38.0,1.9e-12,5.5e-09,0.0,workflow/out/bsh_hmmer/C7_1_contigs.domtblout
k141_46822_2/204-313,k141_46822_2,353,50.7,7.5e-13,0.0,110,16.1,8.5e-06,0.025,0.0,workflow/out/bsh_hmmer/C7_1_contigs.domtblout
k141_42220_1/29-213,k141_42220_1,338,50.4,9.6e-13,0.0,185,36.0,7.6e-12,2.3e-08,0.0,workflow/out/bsh_hmmer/C7_1_contigs.domtblout
k141_42220_1/206-319,k141_42220_1,338,50.4,9.6e-13,0.0,114,17.7,2.8e-06,0.0084,0.0,workflow/out/bsh_hmmer/C7_1_contigs.domtblout
k141_59918_2/1-189,k141_59918_2,327,45.8,2.4e-11,0.0,189,42.2,9.7e-14,2.9e-10,0.0,workflow/out/bsh_hmmer/C7_1_contigs.domtblout
k141_59918_2/179-243,k141_59918_2,327,45.8,2.4e-11,0.0,65,8.6,0.0016,4.8,0.0,workflow/out/bsh_hmmer/C7_1_contigs.domtblout
k141_87564_1/27-213,k141_87564_1,282,43.0,1.7e-10,0.0,187,36.1,6.9e-12,2.1e-08,0.0,workflow/out/bsh_hmmer/C7_1_contigs.domtblout
k141_87564_1/206-263,k141_87564_1,282,43.0,1.7e-10,0.0,58,9.1,0.0011,3.4,0.0,workflow/out/bsh_hmmer/C7_1_contigs.domtblout
k141_84036_3/26-140,k141_84036_3,142,17.5,0.0098,0.0,115,17.3,3.7e-06,0.011,0.0,workflow/out/bsh_hmmer/C7_1_contigs.domtblout
k141_92210_79/1-324,k141_92210_79,325,618.4,2.7e-185,4.0,324,618.2,1.1e-188,3e-185,4.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_98244_3/1-324,k141_98244_3,325,616.9,7.5e-185,0.1,324,616.8,3e-188,8.4e-185,0.1,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_145594_24/1-324,k141_145594_24,325,616.6,9.7e-185,7.5,324,616.4,3.9e-188,1.1e-184,7.5,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_24229_11/1-324,k141_24229_11,325,614.1,5.3e-184,0.9,324,614.0,2.1e-187,5.9e-184,0.9,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_28928_40/1-324,k141_28928_40,325,613.5,8.3e-184,0.2,324,613.3,3.3e-187,9.2e-184,0.2,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_153582_7/1-324,k141_153582_7,325,613.2,1.1e-183,5.6,324,613.0,4.2e-187,1.2e-183,5.6,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_27850_1/1-324,k141_27850_1,326,610.3,8e-183,3.3,324,610.1,3.2e-186,9e-183,3.3,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_125014_1/1-324,k141_125014_1,327,607.2,6.8e-182,1.8,324,607.0,2.8e-185,7.6e-182,1.8,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_110763_2/1-324,k141_110763_2,325,605.4,2.5e-181,6.1,324,605.2,1e-184,2.8e-181,6.1,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_60391_81/1-323,k141_60391_81,324,600.2,8.9e-180,8.4,323,600.1,3.6e-183,1e-179,8.4,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_2543_24/1-324,k141_2543_24,325,600.2,9.4e-180,0.1,324,600.0,3.8e-183,1e-179,0.1,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_127106_1/1-328,k141_127106_1,330,595.7,2.1e-178,0.2,328,595.6,8.4e-182,2.3e-178,0.2,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_69994_12/1-324,k141_69994_12,325,590.8,6.9e-177,7.4,324,590.6,2.8e-180,7.7e-177,7.4,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_151175_3/6-329,k141_151175_3,330,587.0,9.4e-176,2.4,324,586.9,3.8e-179,1.1e-175,2.4,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_13920_20/1-324,k141_13920_20,325,585.7,2.5e-175,2.6,324,585.5,9.9e-179,2.7e-175,2.6,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_138714_4/1-323,k141_138714_4,324,573.3,1.4e-171,5.3,323,573.2,5.6e-175,1.6e-171,5.3,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_2625_4/1-322,k141_2625_4,325,572.7,2.2e-171,0.0,322,572.5,8.7e-175,2.4e-171,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_146049_5/1-335,k141_146049_5,336,572.4,2.6e-171,0.3,335,572.2,1.1e-174,3.1e-171,0.3,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_40988_62/1-324,k141_40988_62,325,571.9,3.8e-171,1.3,324,571.7,1.5e-174,4.2e-171,1.3,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_57194_8/1-324,k141_57194_8,325,568.8,3.3e-170,0.0,324,568.7,1.3e-173,3.6e-170,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_4892_47/1-323,k141_4892_47,324,564.2,8.4e-169,0.0,323,564.0,3.4e-172,9.4e-169,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_2163_9/24-347,k141_2163_9,348,563.6,1.3e-168,0.0,324,563.4,5.3e-172,1.5e-168,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_31403_11/1-311,k141_31403_11,312,542.6,3e-162,0.0,311,542.5,1.2e-165,3.4e-162,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_149026_17/1-322,k141_149026_17,323,495.6,6.2e-148,0.0,322,495.4,2.5e-151,6.9e-148,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_81889_2/1-252,k141_81889_2,252,470.0,3.8e-140,0.0,252,469.8,1.5e-143,4.3e-140,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_44458_1/1-226,k141_44458_1,226,436.0,8.5e-130,0.1,226,435.8,3.4e-133,9.5e-130,0.1,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_34499_2/1-190,k141_34499_2,191,341.6,4.5e-101,0.0,190,341.4,1.8e-104,5e-101,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_142894_2/18-331,k141_142894_2,335,277.5,1.4e-81,0.0,314,277.3,6.2e-85,1.7e-81,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_131280_2/1-304,k141_131280_2,322,265.9,4.9e-78,0.0,304,265.7,2.1e-81,5.8e-78,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_85316_251/1-314,k141_85316_251,317,264.6,1.2e-77,0.0,314,264.4,5e-81,1.4e-77,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_100866_3/1-304,k141_100866_3,322,264.2,1.6e-77,0.0,304,264.0,6.9e-81,1.9e-77,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_52378_3/1-314,k141_52378_3,318,251.5,1.2e-73,0.0,314,251.4,4.7e-77,1.3e-73,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_18567_1/1-119,k141_18567_1,120,203.5,4.7e-59,0.4,119,203.4,1.9e-62,5.1e-59,0.4,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_139465_1/1-107,k141_139465_1,108,177.3,4.6e-51,3.0,107,177.1,1.8e-54,5.1e-51,3.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_47325_3/1-95,k141_47325_3,99,162.3,1.7e-46,0.9,95,162.1,6.8e-50,1.9e-46,0.9,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_29379_74/25-337,k141_29379_74,362,157.4,5.2e-45,0.0,313,157.1,2.3e-48,6.4e-45,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_6910_2/23-349,k141_6910_2,360,152.8,1.3e-43,0.0,327,152.5,5.6e-47,1.6e-43,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_29716_1/1-85,k141_29716_1,86,150.0,8.9e-43,0.6,85,149.9,3.5e-46,9.7e-43,0.6,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_21352_3/23-349,k141_21352_3,360,145.7,1.8e-41,0.0,327,145.4,8.1e-45,2.3e-41,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_140287_1/1-146,k141_140287_1,147,142.1,2.3e-40,0.1,146,142.0,9e-44,2.5e-40,0.1,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_70725_196/4-273,k141_70725_196,287,128.2,4e-36,0.0,270,128.0,1.7e-39,4.6e-36,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_108407_1/10-259,k141_108407_1,275,118.3,3.9e-33,0.0,250,118.1,1.7e-36,4.7e-33,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_38786_2/24-252,k141_38786_2,252,110.3,1.1e-30,0.0,229,110.1,4.6e-34,1.3e-30,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_161885_3/1-64,k141_161885_3,75,108.0,5.3e-30,0.4,64,107.8,2.2e-33,6.1e-30,0.4,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_7759_2/1-167,k141_7759_2,171,106.5,1.6e-29,0.0,167,106.4,6.3e-33,1.7e-29,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_170376_2/2-68,k141_170376_2,69,70.5,1.4e-18,0.9,67,70.5,5.2e-22,1.5e-18,0.9,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_177230_3/31-207,k141_177230_3,207,68.1,7.7e-18,0.0,177,67.9,3.2e-21,8.9e-18,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_105562_8/27-213,k141_105562_8,353,56.7,2.3e-14,0.0,187,41.5,3.4e-13,9.5e-10,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_105562_8/207-318,k141_105562_8,353,56.7,2.3e-14,0.0,112,18.3,3.8e-06,0.011,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_29379_145/26-211,k141_29379_145,352,56.4,2.8e-14,0.0,186,39.3,1.6e-12,4.4e-09,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_29379_145/205-312,k141_29379_145,352,56.4,2.8e-14,0.0,108,18.6,3.1e-06,0.0087,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_135454_5/12-120,k141_135454_5,146,53.7,1.8e-13,0.0,109,53.5,7.5e-17,2.1e-13,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_125673_1/10-195,k141_125673_1,336,49.6,3.2e-12,0.0,186,33.3,1.1e-10,3e-07,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_125673_1/190-301,k141_125673_1,336,49.6,3.2e-12,0.0,112,17.6,6.6e-06,0.018,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_154955_1/1-28,k141_154955_1,28,49.6,3.3e-12,0.9,28,49.5,1.2e-15,3.5e-12,0.9,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_173830_21/27-213,k141_173830_21,350,48.5,6.8e-12,0.0,187,36.4,1.2e-11,3.3e-08,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_173830_21/205-313,k141_173830_21,350,48.5,6.8e-12,0.0,109,15.9,2.2e-05,0.06,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_129628_2/26-212,k141_129628_2,221,39.9,2.8e-09,0.0,187,39.7,1.2e-12,3.4e-09,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_126708_1/90-215,k141_126708_1,314,34.9,9.5e-08,0.0,126,21.2,5.2e-07,0.0014,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_126708_1/209-308,k141_126708_1,314,34.9,9.5e-08,0.0,100,15.0,3.9e-05,0.11,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_134232_2/90-214,k141_134232_2,350,34.8,1.1e-07,0.0,125,21.8,3.4e-07,0.00094,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_134232_2/211-307,k141_134232_2,350,34.8,1.1e-07,0.0,97,12.7,0.0002,0.55,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_66318_2/1-165,k141_66318_2,166,32.2,6.5e-07,0.0,165,32.0,2.6e-10,7.3e-07,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_109032_2/1-20,k141_109032_2,20,28.3,9.6e-06,1.0,20,28.3,3.5e-09,9.8e-06,1.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_23261_1/107-224,k141_23261_1,256,19.9,0.0036,0.0,118,19.0,2.4e-06,0.0065,0.0,workflow/out/bsh_hmmer/C7_2_contigs.domtblout
k141_24396_3/1-324,k141_24396_3,326,610.3,2.5e-183,3.3,324,610.1,1.1e-186,2.9e-183,3.3,workflow/out/bsh_hmmer/C8_2_contigs.domtblout
k141_14425_4/1-324,k141_14425_4,326,607.6,1.6e-182,4.2,324,607.5,7e-186,1.8e-182,4.2,workflow/out/bsh_hmmer/C8_2_contigs.domtblout
k141_266_8/1-323,k141_266_8,324,573.3,4.4e-172,5.3,323,573.2,1.9e-175,5e-172,5.3,workflow/out/bsh_hmmer/C8_2_contigs.domtblout
k141_4933_3/1-344,k141_4933_3,346,562.9,6.6e-169,0.1,344,561.7,5.9e-172,1.5e-168,0.1,workflow/out/bsh_hmmer/C8_2_contigs.domtblout
k141_9854_3/1-323,k141_9854_3,327,556.3,6.9e-167,0.1,323,556.1,3e-170,7.6e-167,0.1,workflow/out/bsh_hmmer/C8_2_contigs.domtblout
k141_29939_4/1-247,k141_29939_4,248,436.8,1.5e-130,0.0,247,436.7,6.6e-134,1.7e-130,0.0,workflow/out/bsh_hmmer/C8_2_contigs.domtblout
k141_701_2/1-124,k141_701_2,126,227.3,8.9e-67,0.3,124,227.1,3.8e-70,9.8e-67,0.3,workflow/out/bsh_hmmer/C8_2_contigs.domtblout
k141_12477_2/1-110,k141_12477_2,111,184.4,1e-53,2.3,110,184.2,4.4e-57,1.1e-53,2.3,workflow/out/bsh_hmmer/C8_2_contigs.domtblout
k141_23067_182/23-334,k141_23067_182,359,146.2,4.2e-42,0.0,312,145.9,2e-45,5.2e-42,0.0,workflow/out/bsh_hmmer/C8_2_contigs.domtblout
k141_2061_84/23-349,k141_2061_84,360,144.2,1.7e-41,0.0,327,143.8,8.4e-45,2.2e-41,0.0,workflow/out/bsh_hmmer/C8_2_contigs.domtblout
k141_4212_52/22-342,k141_4212_52,357,126.0,5.9e-36,0.0,321,125.8,2.7e-39,6.9e-36,0.0,workflow/out/bsh_hmmer/C8_2_contigs.domtblout
k141_25694_2/26-211,k141_25694_2,352,56.8,6.6e-15,0.0,186,39.8,4e-13,1e-09,0.0,workflow/out/bsh_hmmer/C8_2_contigs.domtblout
k141_25694_2/205-312,k141_25694_2,352,56.8,6.6e-15,0.0,108,19.1,7.9e-07,0.002,0.0,workflow/out/bsh_hmmer/C8_2_contigs.domtblout
k141_27470_180/27-213,k141_27470_180,353,56.0,1.1e-14,0.0,187,40.9,1.8e-13,4.7e-10,0.0,workflow/out/bsh_hmmer/C8_2_contigs.domtblout
k141_27470_180/207-318,k141_27470_180,353,56.0,1.1e-14,0.0,112,18.3,1.3e-06,0.0034,0.0,workflow/out/bsh_hmmer/C8_2_contigs.domtblout
k141_28944_12/27-213,k141_28944_12,350,53.7,6e-14,0.0,187,34.9,1.2e-11,3.1e-08,0.0,workflow/out/bsh_hmmer/C8_2_contigs.domtblout
k141_28944_12/206-320,k141_28944_12,350,53.7,6e-14,0.0,115,21.9,1.1e-07,0.00027,0.0,workflow/out/bsh_hmmer/C8_2_contigs.domtblout
k141_18234_49/1-186,k141_18234_49,327,51.9,2.1e-13,0.0,186,44.4,1.6e-14,4.1e-11,0.0,workflow/out/bsh_hmmer/C8_2_contigs.domtblout
k141_18234_49/180-241,k141_18234_49,327,51.9,2.1e-13,0.0,62,10.6,0.00029,0.74,0.0,workflow/out/bsh_hmmer/C8_2_contigs.domtblout
k141_10913_133/26-212,k141_10913_133,353,51.3,3.2e-13,0.0,187,37.5,1.9e-12,4.8e-09,0.0,workflow/out/bsh_hmmer/C8_2_contigs.domtblout
k141_10913_133/207-312,k141_10913_133,353,51.3,3.2e-13,0.0,106,15.0,1.4e-05,0.036,0.0,workflow/out/bsh_hmmer/C8_2_contigs.domtblout
k141_11474_3/27-213,k141_11474_3,350,49.1,1.5e-12,0.0,187,35.6,7.4e-12,1.9e-08,0.0,workflow/out/bsh_hmmer/C8_2_contigs.domtblout
k141_11474_3/204-313,k141_11474_3,350,49.1,1.5e-12,0.0,110,18.2,1.5e-06,0.0038,0.0,workflow/out/bsh_hmmer/C8_2_contigs.domtblout
k141_29917_26/26-212,k141_29917_26,353,48.0,3.1e-12,0.0,187,38.0,1.4e-12,3.5e-09,0.0,workflow/out/bsh_hmmer/C8_2_contigs.domtblout
k141_29917_26/204-313,k141_29917_26,353,48.0,3.1e-12,0.0,110,13.4,4.1e-05,0.11,0.0,workflow/out/bsh_hmmer/C8_2_contigs.domtblout
k141_4575_143/1-189,k141_4575_143,327,46.7,7.6e-12,0.0,189,42.3,6.6e-14,1.7e-10,0.0,workflow/out/bsh_hmmer/C8_2_contigs.domtblout
k141_4575_143/181-246,k141_4575_143,327,46.7,7.6e-12,0.0,66,8.3,0.0015,3.7,0.0,workflow/out/bsh_hmmer/C8_2_contigs.domtblout
k141_11178_9/118-270,k141_11178_9,380,26.0,1.5e-05,0.0,153,24.7,1.5e-08,3.8e-05,0.0,workflow/out/bsh_hmmer/C8_2_contigs.domtblout
k141_21569_27/2-77,k141_21569_27,88,23.4,9.5e-05,0.0,76,23.4,3.9e-08,0.0001,0.0,workflow/out/bsh_hmmer/C8_2_contigs.domtblout
k141_32249_3/1-324,k141_32249_3,325,627.6,4e-188,1.7,324,627.5,1.6e-191,4.5e-188,1.7,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_167170_2/1-324,k141_167170_2,325,614.1,5.1e-184,0.9,324,614.0,2e-187,5.7e-184,0.9,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_99542_2/1-324,k141_99542_2,326,611.9,2.4e-183,3.6,324,611.8,9.5e-187,2.7e-183,3.6,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_20734_2/1-331,k141_20734_2,332,611.7,2.9e-183,3.5,331,611.5,1.1e-186,3.2e-183,3.5,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_67504_4/1-324,k141_67504_4,326,609.3,1.5e-182,3.4,324,609.1,6e-186,1.7e-182,3.4,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_40603_3/1-325,k141_40603_3,326,600.6,6.7e-180,0.3,325,600.4,2.6e-183,7.5e-180,0.3,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_125733_2/1-325,k141_125733_2,326,593.4,1e-177,0.8,325,593.2,4.1e-181,1.2e-177,0.8,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_183174_107/1-324,k141_183174_107,331,593.0,1.4e-177,0.0,324,592.8,5.4e-181,1.5e-177,0.0,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_144441_1/1-328,k141_144441_1,330,592.7,1.7e-177,0.1,328,592.5,6.6e-181,1.9e-177,0.1,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_190166_2/1-324,k141_190166_2,334,587.8,5.4e-176,0.2,324,587.6,2.1e-179,6.1e-176,0.2,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_76481_20/1-323,k141_76481_20,324,573.3,1.3e-171,5.3,323,573.2,5.3e-175,1.5e-171,5.3,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_50249_1/1-322,k141_50249_1,325,572.5,2.4e-171,0.0,322,572.3,9.5e-175,2.7e-171,0.0,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_11839_25/1-335,k141_11839_25,336,572.4,2.5e-171,0.3,335,572.2,1e-174,2.9e-171,0.3,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_55287_3/1-324,k141_55287_3,325,570.5,9.6e-171,8.2,324,570.4,3.8e-174,1.1e-170,8.2,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_71360_11/1-324,k141_71360_11,325,568.8,3.1e-170,0.0,324,568.7,1.2e-173,3.5e-170,0.0,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_157252_1/1-316,k141_157252_1,317,566.4,1.7e-169,1.5,316,566.2,6.7e-173,1.9e-169,1.5,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_43526_11/1-315,k141_43526_11,317,549.3,2.8e-164,0.1,315,549.1,1.1e-167,3.1e-164,0.1,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_121667_1/1-296,k141_121667_1,296,512.7,3.7e-153,0.0,296,512.6,1.4e-156,4.1e-153,0.0,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_70794_12/1-315,k141_70794_12,317,493.0,3.7e-147,0.7,315,492.9,1.4e-150,4.1e-147,0.7,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_119090_2/1-275,k141_119090_2,276,490.1,2.8e-146,0.0,275,489.9,1.1e-149,3.2e-146,0.0,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_98033_47/1-324,k141_98033_47,325,471.3,1.5e-140,0.0,324,471.1,5.9e-144,1.7e-140,0.0,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_154314_1/1-257,k141_154314_1,268,459.8,4.5e-137,0.0,257,459.7,1.8e-140,5.1e-137,0.0,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_146672_2/1-216,k141_146672_2,216,388.3,2.7e-115,0.1,216,388.2,1e-118,3e-115,0.1,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_12562_1/1-234,k141_12562_1,234,335.2,3.8e-99,0.0,234,335.1,1.5e-102,4.2e-99,0.0,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_186221_1/1-163,k141_186221_1,166,289.2,3.7e-85,0.0,163,289.1,1.5e-88,4.1e-85,0.0,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_162937_1/1-222,k141_162937_1,222,261.5,1.1e-76,0.1,222,261.3,4.2e-80,1.2e-76,0.1,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_31112_2/1-306,k141_31112_2,332,196.9,4.7e-57,0.0,306,196.6,2e-60,5.7e-57,0.0,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_62061_6/1-98,k141_62061_6,99,173.6,5.9e-50,0.6,98,173.4,2.3e-53,6.5e-50,0.6,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_82539_2/31-339,k141_82539_2,342,156.6,8.8e-45,0.0,309,156.4,3.5e-48,1e-44,0.0,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_159933_60/35-351,k141_159933_60,372,149.6,1.1e-42,0.0,317,149.3,5e-46,1.4e-42,0.0,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_173772_1/26-340,k141_173772_1,364,148.9,1.9e-42,0.0,315,148.6,8.1e-46,2.3e-42,0.0,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_114508_12/23-334,k141_114508_12,359,147.8,4.1e-42,0.0,312,147.5,1.8e-45,5e-42,0.0,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_47996_13/23-349,k141_47996_13,360,145.7,1.8e-41,0.0,327,145.4,7.8e-45,2.2e-41,0.0,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_163495_63/21-346,k141_163495_63,358,145.2,2.6e-41,0.0,326,144.8,1.1e-44,3.3e-41,0.0,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_174839_4/1-157,k141_174839_4,159,135.3,2.5e-38,0.0,157,135.2,9.8e-42,2.8e-38,0.0,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_24569_5/11-232,k141_24569_5,248,128.7,2.7e-36,0.0,222,128.4,1.2e-39,3.3e-36,0.0,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_20723_14/4-273,k141_20723_14,287,128.2,3.8e-36,0.0,270,128.0,1.6e-39,4.4e-36,0.0,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_109385_1/63-338,k141_109385_1,349,119.5,1.7e-33,0.0,276,119.3,6.7e-37,1.9e-33,0.0,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_5596_1/2-82,k141_5596_1,86,98.6,3.9e-27,0.1,81,98.5,1.4e-30,4.1e-27,0.1,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
k141_32268_2/1-61,k141_32268_2,61,93.4,1.5e-25,0.8,61,93.3,5.5e-29,1.6e-25,0.8,workflow/out/bsh_hmmer/C9_1_contigs.domtblout
